id,type,thumbnail,image,name,description,yearpublished,minplayers,maxplayers,players_1_best,players_1_recommended,players_1_notrecommended,players_2_best,players_2_recommended,players_2_notrecommended,players_3_best,players_3_recommended,players_3_notrecommended,players_4_best,players_4_recommended,players_4_notrecommended,players_5_best,players_5_recommended,players_5_notrecommended,players_6_best,players_6_recommended,players_6_notrecommended,players_7_best,players_7_recommended,players_7_notrecommended,players_8_best,players_8_recommended,players_8_notrecommended,playingtime,minplaytime,maxplaytime,minage,language_dependence_1,language_dependence_2,language_dependence_3,language_dependence_4,language_dependence_5,category_abstract_strategy,category_action_dexterity,category_adventure,category_age_of_reason,category_american_civil_war,category_american_indian_wars,category_american_revolutionary_war,category_american_west,category_ancient,category_animals,category_arabian,category_aviationaflight,category_bluffing,category_book,category_card_game,category_childrens_game,category_city_building,category_civil_war,category_civilization,category_collectible_components,category_comic_book_strip,category_deduction,category_dice,category_economic,category_educational,category_electronic,category_environmental,category_expansion_for_base_game,category_exploration,category_fan_expansion,category_fantasy,category_farming,category_fighting,category_game_system,category_horror,category_humor,category_industry_manufacturing,category_korean_war,category_mafia,category_math,category_mature_adult,category_maze,category_medical,category_medieval,category_memory,category_miniatures,category_modern_warfare,category_movies_tv_radio_theme,category_murdermystery,category_music,category_mythology,category_napoleonic,category_nautical,category_negotiation,category_novel_based,category_number,category_party_game,category_pike_and_shot,category_pirates,category_political,category_post_napoleonic,category_prehistoric,category_print_play,category_puzzle,category_racing,category_real_time,category_religious,category_renaissance,category_science_fiction,category_space_exploration,category_spiessecret_agents,category_sports,category_territory_building,category_trains,category_transportation,category_travel,category_trivia,category_video_game_theme,category_vietnam_war,category_wargame,category_word_game,category_world_war_i,category_world_war_ii,category_zombies,mechanic_acting,mechanic_action_movement_programming,mechanic_action_point_allowance_system,mechanic_area_control_area_influence,mechanic_area_enclosure,mechanic_area_movement,mechanic_area_impulse,mechanic_auctionbidding,mechanic_bettingwagering,mechanic_campaign_battle_card_driven,mechanic_card_drafting,mechanic_chit_pull_system,mechanic_co_operative_play,mechanic_commodity_speculation,mechanic_crayon_rail_system,mechanic_deck_pool_building,mechanic_dice_rolling,mechanic_grid_movement,mechanic_hand_management,mechanic_hex_and_counter,mechanic_line_drawing,mechanic_memory,mechanic_modular_board,mechanic_paper_and_pencil,mechanic_partnerships,mechanic_pattern_building,mechanic_pattern_recognition,mechanic_pick_up_and_deliver,mechanic_player_elimination,mechanic_point_to_point_movement,mechanic_press_your_luck,mechanic_rock_paper_scissors,mechanic_role_playing,mechanic_roll_spin_and_move,mechanic_routenetwork_building,mechanic_secret_unit_deployment,mechanic_set_collection,mechanic_simulation,mechanic_simultaneous_action_selection,mechanic_singing,mechanic_stock_holding,mechanic_storytelling,mechanic_take_that,mechanic_tile_placement,mechanic_time_track,mechanic_trading,mechanic_trick_taking,mechanic_variable_phase_order,mechanic_variable_player_powers,mechanic_voting,mechanic_worker_placement,users_rated,average_rating,bayes_average_rating,stddev,total_owners,total_traders,total_wanters,total_wishers,total_comments,total_weights,average_weight
503,boardgame,//cf.geekdo-images.com/images/pic730576_t.jpg,//cf.geekdo-images.com/images/pic730576.jpg,Through the Desert,"Each player attempts to score the most points by snaking caravan routes through the desert, trying to reach oases and blocking off sections of the desert. Many people feel that it is reminiscent of Go.&#10;&#10;Publisher's Description&#10;From the award-winning game designer Reiner Knizia comes a game of strategy, patience, and cool plastic camels! The desert is still treacherous, mysterious, and without mercy. But for those willing to risk the dangers of the shifting, sun-baked sands, the desert holds riches beyond compare.&#10; In Through the Desert, two to five players each control a tribe of nomads vying for control of the desert. By establishing caravans and taking over oases, the players gain points as their tribes increase in power.&#10; Strategy is essential in deciding how and where to build your tribe's caravans. There are multiple ways to gain points and several ways to win. Should you try to build the longest caravan? Or should you dominate the desert's oases? Don't forget to keep an eye on your opponents' caravans, or you may find your own tribe cut off from valuable water holes.&#10;&#10;Through the Desert is part of the so called Knizia tile-laying trilogy.&#10;&#10;",1998,2,5,0,0,92,57,97,9,107,51,6,59,78,13,10,76,48,0,0,0,0,0,0,0,0,0,45,45,45,10,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10534,7.04773,6.91259,1.23039,10560,373,525,1727,3441,1322,2.2148
43528,boardgame,//cf.geekdo-images.com/images/pic583088_t.jpg,//cf.geekdo-images.com/images/pic583088.jpg,World Without End,"Die Tore der Welt / World Without End is based on the novel by Ken Follett, a sequel to his bestselling The Pillars of the Earth. This is the 2009 game in the Kosmos line of literature-based games.&#10;&#10;World Without End shares the Kingsbridge location of the earlier novel, but occurs 200 years later. Similarly, the game shares many themes but is a new standalone game.&#10;&#10;As citizens of Kingsbridge, players need to take care of the following areas: Building, Trading, Religion, Feeding, and Medical Knowledge. Each turn an event card is flipped that defines available player actions. Victory points can be won in numerous ways, e.g. by creating  buildings or taking care of sick people.&#10;&#10;",2009,2,4,0,0,38,8,45,13,18,55,3,61,14,1,0,0,0,0,0,0,0,0,0,0,0,0,120,90,120,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3625,7.29602,6.91251,1.26871,5163,136,230,766,750,325,2.8185
123540,boardgame,//cf.geekdo-images.com/images/pic1293719_t.jpg,//cf.geekdo-images.com/images/pic1293719.jpg,Tokaido,"In Tokaido, each player is a traveler crossing the &quot;East sea road&quot;, one of the most magnificent roads of Japan. While traveling, you will meet people, taste fine meals, collect beautiful items, discover great panoramas, and visit temples and wild places but at the end of the day, when everyone has arrived at the end of the road you'll have to be the most initiated traveler &ndash; which means that you'll have to be the one who discovered the most interesting and varied things.&#10;&#10;The potential action spaces in Tokaido are laid out on a linear track, with players advancing down this track to take actions.  The player who is currently last on the track takes a turn by advancing forward on the track to their desired action and taking that action.  So, players must choose whether to advance slowly in order to get more turns, or to travel more rapidly to beat other players to their desired action spaces.&#10;&#10;The action spaces allow a variety of actions that will score in different, but roughly equal, ways.  Some action spaces allow players to collect money, while others offer players a way to spend that money to acquire points.  Other action spaces allow players to engage in various set collections that score points for assembling those sets.  Some action spaces simply award players points for stopping on them, or give the player a randomly determined action from all of the other types.&#10;&#10;All of the actions in Tokaido are very simple, and combined with a unique graphic design, Tokaido offers players a peaceful zen mood in its play.&#10;&#10;",2012,2,5,0,1,67,23,43,38,21,74,9,81,30,4,22,46,26,0,0,0,0,0,0,0,0,0,45,45,45,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,10130,7.0826,6.91042,1.33872,15139,254,580,3033,1798,528,1.7708
172308,boardgame,//cf.geekdo-images.com/images/pic2546156_t.jpg,//cf.geekdo-images.com/images/pic2546156.jpg,Broom Service,"Score the most victory points by delivering potions via Broom Service throughout the magical realm.&#10;&#10;Broom Service is a card-based game that combines luck and skill and balances timely bluffing with clever hand management.&#10;&#10;Remake of award-winning Witch's Brew:&#10;&#10;&#10;    New theme! Now with 3 types of roles: witches, druids, and gatherers.&#10;    Drizzelda, the weather fairy, helps chase away the bad weather.&#10;    New illustrations and game pieces.&#10;    Same style of play, and by the same game designer as Witch&rsquo;s Brew.&#10;    New version also includes a 2-player version.&#10;&#10;&#10;The game is played over 7 rounds, with 4 turns per round. Each round, players simultaneously select 4 of their 10 role cards, and then they take turns playing one role at a time. Each role has a brave action and a cowardly action; the brave action is stronger, but riskier, as another player could steal the action from you later; the cowardly action is safer, but not as robust. How well can you bluff your opponents?&#10;&#10;Use the gatherer roles to collect ingredients to make potions, the witch roles to zoom around on your broom to different areas, and the witch or druid roles to deliver the potions, collecting victory points as you go. Chase away lightning clouds with the help of the weather fairy, and keep an eye on the event cards that change game play, one event per round.&#10;&#10;The winner is the player with the most victory points after all 7 rounds are complete and end-of-game bonus points have been awarded.&#10;&#10;",2015,2,5,0,0,33,7,25,19,13,30,5,27,20,4,18,27,6,0,0,0,0,0,0,0,0,0,75,30,75,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3399,7.30135,6.90977,1.2275,5816,101,334,1205,714,153,2.4052
84419,boardgame,//cf.geekdo-images.com/images/pic953180_t.jpg,//cf.geekdo-images.com/images/pic953180.jpg,Space Empires: 4X,"Space Empires is a game in the finest tradition of 4X space games - eXplore, eXpand, eXploit, and eXterminate.  Each player builds up a space empire and uses it to conquer the other players.  Exploration on the mounted map is simple for players (and dangerous for their ships), revealing different space terrain that affects movement and combat.&#10; Space Empires was developed to keep a rich theme without overcomplicated rules.  The game includes carriers and fighters, mines, cloaking, a very large technology tree, fifteen ship classes, merchant shipping, colonization, mining, terraforming, bases, shipyards, black holes, warp points, and non-player aliens.  Yet the rules are short and intuitive:  The basic rules are 8 pages long and increase to 11 pages in length when the advanced rules are included.&#10;&#10;Components&#10;One mounted map (55 x 73cm)&#10;16-page full-color Rule Book&#10;16-page full-color Play Book&#10;Four counter sheets (176 15x15mm counters per sheet)&#10;Four 2-sided Player Reference Cards&#10;One Pad of 2-sided Player Aid Sheets&#10;2 black 10-sided dice&#10;2 orange 10-sided dice&#10;&#10;Counter manifest&#10;136 Numeral Markers (72x1/2, 40x3/4, 24x5/6) [rule 2.4] &#10;6 Damage Markers [rule 2.6] &#10;1 Battle Marker [rule 5.1.2] &#10;1 Turn Marker [rule 3.0]&#10;40 Alien Ship Markers (10xB6-2, 20xC5-2, 10xD4-1)[rule]&#10;&#10;Group Units [rule 2.3] &#10; 8 Bases (2 of each colour: blue, green, red, yellow)&#10;16 BB-Battleships (4 of each colour)&#10;16 BC-Battlecruisers (4 of each colour)&#10;16 CA-Cruisers (4 of each colour)&#10;16 CV-Carriers (4 of each colour)&#10;16 DD-Destroyers (4 of each colour)&#10; 8 DN-Dreadnaughts (2 of each colour)&#10;32 F-Fighter-Squadrons (8 of each colour)&#10;16 R-Raiders (4 of each colour)&#10;20 SC-Scouts (5 of each colour)&#10;12 SW-Mine-Sweepers (3 of each colour)&#10;16 SY-Ship Yards (4 of each colour)&#10; 8 Decoy Markers (2 of each colour)&#10;&#10;Non-Group Units [rule 2.5] &#10;60 Colony Ships (15 of each colour: blue, green, red, yellow)&#10;8 Miners (2 of each colour)&#10;80 MS Pipeline Ships (20 of each colour)&#10;&#10;Home, Homeworlds and Colonies&#10;4 Homeworld counters, 20 value(front)and 15 value(back) (1 of each colour) [rule 2.7]&#10;4 Home counters, 10 value(front) and 5 value(back) (1 of each colour)&#10;29 grey Colony Markers, 1 value(front) and 3 value(back)&#10;&#10;Mines [rule 13.0]&#10;20 Mines (5 of each colour:, blue, green, red, yellow)&#10;&#10;Deep Space System Markers [rule 2.1] (white border)&#10;10 Nebula Markers&#10;3 Supernova Markers&#10;14 Mineral-10 Markers&#10;5 Lost in Space Markers&#10;3 Doomsday Machine Markers&#10;26 Danger! Markers&#10;10 Black Hole Markers&#10;3 Warp Point-1 Markers&#10;3 Warp Point-2 Markers&#10;3 Space Wreck Markers&#10;10 Asteroids Markers&#10;12 Barren planet Markers: Abydos, Ada, Aries, Arrakis, Babbage, Centauri, Cobol, Cygni, Deneb, Gath, Romulus, Rukbat&#10;&#10;Home System Markers [rule 2.1] &#10;4 Home Planet Markers (1 for each color: Altair, Chulak, Terra, Vasyr)&#10;8 Nebula Markers (2 of each system: blue-, yellow, red- &amp; green-border)&#10;8 Asteroids Markers (2 of each system: blue-, yellow, red- &amp; green-border)&#10;44 Mineral 5 Markers (11 of each system: blue-, yellow, red- &amp; green-border)&#10;4 Black Hole Marker (1 of each system: blue-, yellow, red- &amp; green-border)&#10;8 Planet Markers Blue system: Andromeda, Bethel, Eden, Odyssey, Orion, Prometheus, Rigel, Vulcan&#10;1 Barren Planet Marker Blue system: Polaris&#10;8 Planet Markers Yellow system: Arcturus, Aslak, Benden, Haldir, Tempe, Valhalla, Vega, Xi&#10;1 Barren Planet Marker Yellow system: Draconis &#10;8 Planet Markers Green system: Bajor, Castor, Dakara, Eccles, Kronos, Pleiades, Pollux, Sirius&#10;1 Barren Planet Marker Green system: Hoth&#10;8 Planet Markers Red system: Anthares, Athos, Cerberus, Essen, Fionn, Omicron, Sheldon, Vortigern&#10;1 Barren Planet Marker Red system: Anyon&#10;&#10;",2011,1,4,8,33,12,50,20,0,6,35,13,25,29,4,0,0,0,0,0,0,0,0,0,0,0,0,180,180,180,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2016,7.59031,6.90856,1.47432,3778,118,369,1397,687,230,3.3043
13004,boardgame,//cf.geekdo-images.com/images/pic1685805_t.jpg,//cf.geekdo-images.com/images/pic1685805.jpg,The Downfall of Pompeii,"The year is AD 79. Pompeii, sitting at the foot of Vesuvius, is at the high point in its development. People come to the city from far and wide to try to make their luck in the city. So far nobody has dreamed of the danger that will bury all of their dreams under mountains of ash just ten years later. Who will survive the eruption of Vesuvius unscathed?&#10;&#10;The simple rules make it easy to get started with The Downfall of Pompeii, a game in which a lot of tactical know-how is required &ndash; along with a little luck &ndash; in order to bring your pieces out of the city at the right time.&#10;&#10;The game falls into two halves: before and after the eruption of Vesuvius. Before the eruption, players play cards to place their pieces in buildings. After the first eruption, they can also place as many relatives as the number of pieces already in the building they placed their piece in. When Omen cards are drawn, the player can take any opponent's piece and throw it into the erupting volcano. In this manner, players try to get as many pieces onto the board as close to the exits from the city as possible.&#10;&#10;After the second eruption, the game changes. Now each player places a lava tile, which kills any pieces on that square and may block exits from the city. Then they move two pieces toward the exits, moving them a number of squares equal to the pieces on the square from which they started. The player who gets the most pieces out of the city wins.&#10;&#10;&bull;&bull;&bull;&#10;&#10;The 2013 second edition of The Downfall of Pompeii includes three dual vent tiles and a new &quot;Dual Vent&quot; variant.&#10;&#10;",2004,2,4,0,2,60,15,67,21,35,65,0,75,28,1,0,0,0,0,0,0,0,0,0,0,0,0,45,45,45,10,35,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,5920,7.13723,6.90824,1.10964,6216,132,435,1395,1875,614,1.8453
151004,boardgame,//cf.geekdo-images.com/images/pic1857661_t.jpg,//cf.geekdo-images.com/images/pic1857661.jpg,Smash Up: Science Fiction Double Feature,Smash Up is back with even more wild factions in the mix! Science Fiction Double Feature brings four new decks to the base-smashing business with abilities unlike those seen before!&#10;&#10;&#10;     Time Travelers allow you to reuse your cards time and time again&#10;     Cyborg Apes take actions that attach to your minions and take them to a whole new level&#10;     Super Spies use their mojo in espionage to plot out the future of you and your opponents&#10;     Shapeshifters could be anyone!&#10;&#10;&#10;Smash Up: Science Fiction Double Feature can be played on its own as a two-player game or combined with other Smash Up titles to allow for up to four players to compete at the same time.&#10;&#10;Integrates with:&#10;&#10;    Smash Up&#10;&#10;&#10;&#10;&#10;,2014,2,2,0,0,6,1,6,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,30,45,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,2671,7.45606,6.90733,1.24307,8420,109,133,599,295,69,2.3043
30957,boardgame,//cf.geekdo-images.com/images/pic413081_t.jpg,//cf.geekdo-images.com/images/pic413081.jpg,Tribune: Primus Inter Pares,"In ancient Rome, tribunes were highly esteemed individuals elected by the people to represent them politically and militarily.  In the board game Tribune: Primus Inter Pares, players take on the role of a powerful and ambitious patrician family.  By applying influences and manipulating controls over the various factions, they attempt to pave their way to victory in order to attain the high office of the tribune.&#10;&#10;From the mind of the highly acclaimed designer of Die Macher, Karl-Heinz Schmiel, the gameplay in Tribune  is a combination of worker placement and set collection.  Each round the players take turns by positioning their followers on the board to garner cards, achieve objectives and/or attempt to take over factions.  In order to gain control of a faction and to utilize its benefits, one must play a set of cards from that specific group.  That person will remain in command of the faction until someone else stages a successful take-over by having another set that is either of higher quantity or higher sum of values.&#10;&#10;Victory is achieved when a player has met the required number of objectives as specified on the victory condition card selected at the start of the game, which is dependent on the number of participants.  Alternatively, you can choose to forego the use of a condition card and play with the point-value option.  In this variant, the game ends when someone has collected a certain number of the faction markers and the winner is the one with the highest scores as determined by the points assigned to each achievement.&#10;&#10;",2007,2,5,0,0,43,4,20,34,6,43,11,43,23,1,23,33,6,0,0,0,0,0,0,0,0,0,60,60,60,12,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3905,7.25374,6.90659,1.19687,4134,135,227,785,1051,402,2.8856
170042,boardgame,//cf.geekdo-images.com/images/pic2458233_t.jpg,//cf.geekdo-images.com/images/pic2458233.jpg,Raiders of the North Sea,"Raiders of the North Sea is set in the central years of the Viking Age. As Viking warriors, players seek to impress the Chieftain by raiding unsuspecting settlements. Players will need to assemble a crew, collect provisions and journey north to plunder gold, iron and livestock. There is glory to be found in battle, even at the hands of the Valkyrie. So gather your warriors, it&rsquo;s raiding season!&#10;&#10;&#9;&#9;&#9;&#9;&#10;&#9;&#9;&#9;&#9;&#9;Aim of the Game&#10;&#10;The aim of Raiders of the North Sea is to impress the Chieftain by having the most Victory Points (VP) at the game&rsquo;s end. Victory Points are gained primarily by raiding Settlements, taking Plunder and making Offerings to the Chieftain. How players use their Plunder is also vital to their success. The game ends when either only 1 Fortress raid remains, all Valkyrie are removed, or all Offerings have been made.&#10;&#10;&#10;&#9;&#9;&#9;&#9;&#10;&#9;&#9;&#9;&#9;&#9;Gameplay Overview&#10;&#10;Proceeding clockwise from the starting player, each player takes his turn in full. On his turn, a player may choose to Work or Raid. Players continue to take turns until 1 of the 3 end-game conditions has been met. Regardless of choices, each turn follows the same pattern:&#10;&#10;1. Place Worker and resolve its action&#10;2. Pick up a different Worker and resolve its action&#10;&#10;Working&#10;Having a good Crew and enough provisions are vital to successful raiding. So before making any raids, players will need to do some work to prepare their Crew and collect supplies. This is all done in the Village, at the bottom of the board. There are 8 different buildings, with various actions. Players must first place their one and only Worker in an available building (where there is no Worker present), before picking up a different Worker from a different building (where there is a Worker present).&#10;&#10;Raiding&#10;Once players have hired enough Crew and collected Provisions, they may choose to raid on their turn. To raid a Settlement (Harbour, Outpost, Monastery or Fortress), players need to meet 3 requirements. They must have:&#10;&#10;1. A large enough Crew.&#10;2. Enough Provisions (and Gold for Monasteries/Fortresses).&#10;3. The required Worker colour.&#10;&#10;Raiding offers various ways of scoring (Military Strength, Plunder, Valkyrie, etc.). This is also how Grey and White Workers enter the game.&#10;&#10;&#10;&#9;&#9;&#9;&#9;&#10;&#9;&#9;&#9;&#9;&#9;End of the Game&#10;&#10;There are 3 ways the game can end:&#10;&#10;1. There is only 1 set of Plunder left in the Fortresses (1 of the 6 Fortress raids remains).&#10;2. The Offering Draw Pile has been emptied.&#10;3. There are no Valkyrie left on the board.&#10;&#10;",2015,2,4,0,0,19,11,10,4,16,9,0,8,16,3,0,0,0,0,0,0,0,0,0,0,0,0,80,60,80,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1488,7.86684,6.90824,1.08699,2508,10,366,1092,374,96,2.5833
46,boardgame,//cf.geekdo-images.com/images/pic2672797_t.jpg,//cf.geekdo-images.com/images/pic2672797.jpg,Medici,"Another Reiner Knizia standby, this game plays very well with varying numbers of people.  The object is to accrue the most points during three rounds, which you do by spending your points to bid on sets of cards.  Each turn the current player turns up one to three cards for all the players to bid on, with the highest bid taking all cards.  The cards denote a commodity type and quantity/value.  The round ends when each player's ships are full, or the commodity card deck is exhausted.  After each round, points are awarded to each player having the most of a given commodity, and to the one with the most valuable total &quot;cargo load&quot;.&#10;&#10;Part of the Knizia auction trilogy.&#10;One of the Knizia Florentine auction games.&#10;&#10; Related Games: &#10;&#10;&#10;     Medici vs Strozzi (two-player version)&#10;     Strozzi&#10;     Mercator, included in Neue Spiele im alten Rom (ancestor to Medici).&#10;&#10;&#10;",1995,2,6,0,0,63,1,3,64,4,35,43,22,63,7,63,31,3,59,34,4,0,0,0,0,0,0,60,60,60,10,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5658,7.14865,6.90664,1.24338,5757,167,289,1008,1910,547,2.2834
182134,boardgame,//cf.geekdo-images.com/images/pic2876816_t.jpg,//cf.geekdo-images.com/images/pic2876816.jpg,Evolution: Climate,"Evolution: Climate is a standalone game that introduces climate into the Evolution game system.&#10;&#10;In Evolution: Climate, players adapt their species in a dynamic ecosystem where food is scarce, predators lurk, and the climate can swing between scorching hot and icy cold. Traits like a Hard Shell and Horns can protect your species from Carnivores while a Long Neck will help them get food that others cannot reach.  Heavy Fur and Migratory can protect your species from the cold while being Nocturnal or Burrowing will provide protection from the cruel desert sun. With over 200,000 ways to evolve your species, every game evolves into a different adventure.&#10;&#10;The Climate standalone game dramatically changes game play with several simple additions to the Evolution base set:&#10;&#10;     Players draw 4 cards +1 per species per round (instead of 3 cards + 1 per species).&#10;     Each species may have up to 4 traits (instead of 3).&#10;     The climate moves along a Climate Track based upon the food cards played each round.&#10;     There are additional trait cards that provide protection from the heat and cold.&#10;&#10;&#10;&#10;&#10;Evolution: Climate changes Evolution from a two-dimensional game (dealing with the threat of Starvation and Carnivores) into a three-dimensional game (dealing with the threat of Starvation, Carnivores, and Climate effects) while increasing the vividness of the theme. It adds additional layers into what was already a dynamically strategic game.&#10;&#10;",2016,2,6,0,1,11,2,7,7,5,16,0,15,5,0,2,13,1,1,6,7,0,0,0,0,0,0,75,60,75,12,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1317,8.01325,6.90697,1.19835,3798,25,288,1188,415,42,2.6667
